	Filename	Ref_si	Elongation	Time	Force	StrainMacro	StrainSi	StressMacro	StressSi	Duration	pCov	Err_strain	Err_Stress	Err_stress
10	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_11.txt	518.7	289.6433684210526	1567068898.0	0.35496197233203175	1.2018397029919197	0.29137471081327043	[]	378.78712405725156	20.0	0.0014807620239227423	-0.0005908866815334167		-4.545282165641668e-05
11	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_12.txt	518.7	337.88747368421053	1567069013.0	0.67536690226653	1.4020227123826166	0.5823850050987618	[]	757.1005066283905	20.0	0.0013876453194235847	-0.000553729177742851		-4.2594552134065464e-05
12	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	400.0162105263158	1567069234.0	0.8481693637285552	1.6598183009390697	0.39770588913638943	[]	517.0176558773062	20.0	0.0006456344344273219	-0.000257635448694063		-1.981811143800485e-05
13	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	400.005052631579	1567069274.0	0.8289018288800961	1.65977200262066	0.421042491272047	[]	547.3552386536611	20.0	0.0007642823337561717	-0.0003049809791525027		-2.3460075319423284e-05
14	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	405.42484210526317	1567069314.0	0.8482212511620782	1.6822607556234985	0.5036769127996764	[]	654.7799866395794	20.0	0.0009961693230250846	-0.0003975136963388207		-3.057797664144774e-05
15	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	421.05778947368424	1567069354.0	0.9231813011808879	1.7471277571522168	0.45100579743113683	[]	586.3075366604778	20.0	0.0011587293113877154	-0.0004623820077365185		-3.5567846748962965e-05
16	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	436.90873684210527	1567069394.0	1.008380471474417	1.8128993229962875	0.5706229716397542	[]	741.8098631316805	20.0	0.0011499874683239526	-0.0004588936425873714		-3.529951096825934e-05
17	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13.txt	518.7	452.62694736842104	1567069434.0	1.073897007227344	1.878120113561913	0.5599697840548727	[]	727.9607192713345	20.0	0.0021974471289030084	-0.0008768743531137305		-6.745187331644081e-05
18	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_single_13_0.txt	518.7	354.71326315789474	1567069109.0	0.6478665603941808	1.471839266215331	0.5595621523168159	[]	727.4307980118607	20.0	0.0011747809003094527	-0.00046878727067416307		-3.6060559282627924e-05
19	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	494.4565263157894	1567069573.0	1.2122807976702192	2.051686831185848	0.7070575382957751	[]	919.1747997845077	20.0	0.001283016609674436	-0.0005119778969171733		-3.9382915147474866e-05
20	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	499.3537894736842	1567069613.0	1.226740096257063	2.072007425202009	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
21	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	514.8564210526315	1567069653.0	1.3181830524262763	2.1363336973138236	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
22	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	530.5194736842104	1567069693.0	1.4044545602637293	2.201325616946931	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
23	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	546.4715789473684	1567069733.0	1.4840152926779155	2.2675169250928144	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
24	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	562.2276842105264	1567069773.0	1.565132647561133	2.3328949552303997	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
25	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	578.2393684210526	1567069813.0	1.6403521302894026	2.39933347892553	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
26	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	593.0556842105264	1567069853.0	1.7046406599819777	2.4608119676785325	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
27	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	594.1521052631578	1567069893.0	1.6519230279171153	2.4653614326272106	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
28	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	608.2564210526316	1567069933.0	1.7302557560488108	2.523885564533741	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
29	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	624.2516842105265	1567069973.0	1.814123143116815	2.590255951081023	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
30	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	640.5028421052632	1567070013.0	1.8945832548505719	2.657688141515615	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
31	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	656.735894736842	1567070053.0	1.966897039212801	2.725045206376938	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
32	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	672.8046315789474	1567070093.0	2.0394702602601362	2.791720462983184	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
33	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	688.9555789473685	1567070133.0	2.109846912911504	2.8587368421052632	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
34	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	705.2496842105264	1567070173.0	2.1763320077982424	2.9263472373880766	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
35	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	721.3501052631581	1567070213.0	2.238614220405387	2.993153963747544	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
36	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	737.3385263157895	1567070253.0	2.302210914214884	3.059495959816554	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
37	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	753.6425263157895	1567070293.0	2.36411261827173	3.1271474120987115	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
38	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	768.6316842105265	1567070333.0	2.404861546476089	3.189343088010483	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
39	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	769.3489473684212	1567070373.0	2.3409535287006533	3.192319283686395	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
40	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	776.5096842105263	1567070413.0	2.3463671172277625	3.222031884690981	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
41	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	792.8453684210527	1567070453.0	2.4098600355376503	3.2898148067263597	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
42	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	809.1756842105264	1567070493.0	2.4667805457426075	3.357575453155711	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
43	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	825.2756842105263	1567070533.0	2.5155201376428864	3.4243804324088227	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
44	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	841.4291578947368	1567070573.0	2.570762953739434	3.4914072941690324	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
45	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	857.7828421052632	1567070613.0	2.6238610891564713	3.5592649050010916	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
46	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	874.246	1567070653.0	2.6758868841156835	3.627576763485477	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
47	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	890.6993684210527	1567070693.0	2.7285180321381803	3.6958480017471063	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
48	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	907.3235789473684	1567070733.0	2.78177182902176	3.7648281284123173	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
49	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan.txt	518.7	923.5704210526318	1567070773.0	2.8311686601792214	3.8322424110067708	-0.5754677727560343	[]	-748.1081045828447	20.0	0.0025928989536937617	-0.001034676358217782		-7.959048909367556e-05
50	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	494.4565263157894	1567069573.0	1.2122807976702192	2.051686831185848	0.7908281247820483	[]	1028.0765622166628	20.0	0.0009607619196298195	-0.0003833846447046367		-2.9491126515741283e-05
51	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	499.3537894736842	1567069613.0	1.226740096257063	2.072007425202009	0.7428104178046284	[]	965.6535431460169	20.0	0.0008457487005388528	-0.00033748950540257494		-2.5960731184813456e-05
52	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	514.8564210526315	1567069653.0	1.3181830524262763	2.1363336973138236	0.6993245317500209	[]	909.1218912750271	20.0	0.0019494645401283016	-0.0007779188109051483		-5.983990853116526e-05
53	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	530.5194736842104	1567069693.0	1.4044545602637293	2.201325616946931	0.7324699656267168	[]	952.210955314732	20.0	0.0016491821310332265	-0.000658093428185645		-5.062257139889577e-05
54	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	546.4715789473684	1567069733.0	1.4840152926779155	2.2675169250928144	0.5510825638450121	[]	716.4073329985158	20.0	0.0012070188883473226	-0.00048165159151928276		-3.7050122424560214e-05
55	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_01.txt	518.7	562.2276842105264	1567069773.0	1.565132647561133	2.3328949552303997	-0.5175047576651584	[]	-672.7561849647059	20.0	0.003120751967461179	-0.0012453120380930482		-9.579323369946525e-05
56	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	593.6865263157896	1567069871.0	1.6738887079720188	2.4634295697750606	0.8387288066404975	[]	1090.3474486326468	20.0	0.00154990241142089	-0.000618476620678727		-4.757512466759439e-05
57	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	599.5525263157896	1567069911.0	1.6831765585001883	2.487769818737716	0.9189598876716071	[]	1194.6478539730892	20.0	0.0016046033834630899	-0.0006403046222917358		-4.925420171474891e-05
58	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	615.4284210526316	1567069951.0	1.7706414745831482	2.553644900633326	1.1351031203505766	[]	1475.6340564557497	20.0	0.0016509783150054115	-0.0006588101815664052		-5.067770627433886e-05
59	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	631.6937894736842	1567069991.0	1.852087447843393	2.6211360559074035	1.0579353343274147	[]	1375.315934625639	20.0	0.0018025953573425782	-0.0007193117946299195		-5.533167650999381e-05
60	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	647.8298947368421	1567070031.0	1.9246087822108973	2.688090849530465	1.3308085266240326	[]	1730.051084611242	20.0	0.0015012953237174553	-0.0005990803366789526		-4.60831028214579e-05
61	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	664.0461052631579	1567070071.0	1.998064089875316	2.7553780301375843	1.183270309261793	[]	1538.251402040331	20.0	0.001748265405820209	-0.0006976318458979286		-5.366398814599451e-05
62	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	679.9565263157896	1567070111.0	2.0709140436838207	2.8213963747543134	1.2854779597378587	[]	1671.1213476592163	20.0	0.0015484576261084021	-0.0006179000902268165		-4.753077617129358e-05
63	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	696.3352631578948	1567070151.0	2.1402702433228322	2.889357938414501	1.3978508588313743	[]	1817.2061164807865	20.0	0.002042009542159838	-0.0008148481812289856		-6.268062932530658e-05
64	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	712.4977894736843	1567070191.0	2.2039534167659207	2.9564223629613453	-0.43752608060441023	[]	-568.7839047857333	20.0	0.0028590989913710517	-0.0011409014331089592		-8.776164870068917e-05
65	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_02.txt	518.7	728.5143157894737	1567070231.0	2.265941600441412	3.0228809783795594	1.2943191017538682	[]	1682.6148322800288	20.0	0.002361747877534293	-0.000942437301490141		-7.249517703770314e-05
66	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	769.3268421052632	1567070366.0	2.3489614887307986	3.1922275606027517	1.254697646274587	[]	1631.1069401569632	20.0	0.0016416592461985613	-0.0006550914789299926		-5.0391652225384045e-05
67	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	773.670947368421	1567070406.0	2.332478581790746	3.2102528936449004	1.1571291327870672	[]	1504.267872623187	20.0	0.0011221168106699602	-0.00044777207129687165		-3.444400548437474e-05
68	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	789.9706315789474	1567070446.0	2.399050154347606	3.2778864380869184	1.1278274453348338	[]	1466.1756789352837	20.0	0.001358504023084672	-0.0005421005678709784		-4.170004368238296e-05
69	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	806.2992631578948	1567070486.0	2.4576656539734487	3.3456400960908494	1.0350120460868804	[]	1345.5156599129443	20.0	0.0017003582432162927	-0.0006785148616186324		-5.219345089374095e-05
70	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	822.5073684210527	1567070526.0	2.50690682439977	3.4128936449006333	1.1333064711392187	[]	1473.2984124809843	20.0	0.0018034699525431791	-0.00071966079510901		-5.535852270069307e-05
71	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	838.5317894736843	1567070566.0	2.5630663184508164	3.4793850185630055	0.540055215263532	[]	702.0717798425915	20.0	0.0014114259974916958	-0.0005632186741786495		-4.3324513398357654e-05
72	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	854.8896842105263	1567070606.0	2.615818537718835	3.5472601004586153	0.2781731225526751	[]	361.62505931847767	20.0	0.001959175594467125	-0.0007817939323492119		-6.013799479609322e-05
73	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	871.4225263157894	1567070646.0	2.6682594321453608	3.6158611050447687	0.936605707761346	[]	1217.5874200897497	20.0	0.0019432290978995477	-0.0007754306057061245		-5.964850813124035e-05
74	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	887.8133684210525	1567070686.0	2.719627986121877	3.6838728980126656	1.3192543436639916	[]	1715.030646763189	20.0	0.0016795049780205563	-0.0006701935267440368		-5.1553348211079754e-05
75	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	904.420947368421	1567070726.0	2.7715327099283864	3.752784013976851	1.3398782506265585	[]	1741.8417258145262	20.0	0.0011558780177746573	-0.0004612442209795121		-3.54803246907317e-05
76	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_03.txt	518.7	920.7442105263159	1567070766.0	2.8209122453263906	3.8205153963747547	-0.47892923538606447	[]	-622.6080060018838	20.0	0.0038353822112217255	-0.0015304797331291801		-0.00011772921024070616
77	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	959.4074736842105	1567070980.0	2.825236197629519	3.980943874208342	1.3751933479300766	[]	1787.7513523090997	20.0	0.000988495427182301	-0.00039445148730339234		-3.034242210026095e-05
78	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	972.6871578947369	1567071020.0	2.8729034476579876	4.036046298318411	0.12862314383084278	[]	167.2100869800956	20.0	0.0025452953337159693	-0.0010156805002857021		-7.81292692527463e-05
79	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	989.0991578947369	1567071060.0	2.945926353474829	4.104145883380651	1.7832807025560964	[]	2318.264913322925	20.0	0.002222454911163813	-0.0008868535160270602		-6.821950123285079e-05
80	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1005.6638947368419	1567071100.0	3.0116850190316375	4.172879231273203	1.50853827991268	[]	1961.0997638864842	20.0	0.00175920482797999	-0.0007019971380606504		-5.399977985081926e-05
81	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1022.5216842105265	1567071140.0	3.0770977679804137	4.242828565188907	1.5532213997359137	[]	2019.1878196566877	20.0	0.00178473859616921	-0.0007121861916078253		-5.4783553200601945e-05
82	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1039.0374736842107	1567071180.0	3.1332226672452133	4.311358811967679	1.2478094530692885	[]	1622.1522889900752	20.0	0.0018492789179126504	-0.0007379405099412013		-5.6764654610861645e-05
83	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1055.6938947368424	1567071220.0	3.185611671538083	4.380472592269055	0.7704503692768901	[]	1001.5854800599571	20.0	0.002003146349434368	-0.0007993401234774015		-6.148770180595397e-05
84	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1072.0933684210524	1567071260.0	3.2413387665840134	4.44852020091723	0.3873829810783848	[]	503.59787540190024	20.0	0.001969018899163436	-0.0007857218272799025		-6.044014055999251e-05
85	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1088.3543157894737	1567071300.0	3.2896286637073384	4.51599301157458	0.26371486936560923	[]	342.82933017529206	20.0	0.0024978359307958396	-0.0009967421910597922		-7.667247623536865e-05
86	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1104.3681052631578	1567071340.0	3.3403918611763657	4.582440270801484	0.5332606891414503	[]	693.2388958838854	20.0	0.0016654463450304856	-0.0006645835375221411		-5.112181057862624e-05
87	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1120.8241052631577	1567071380.0	3.3879726296638037	4.650722428477833	0.965572391762602	[]	1255.2441092913825	20.0	0.0009460775876192977	-0.0003775249751074612		-2.904038270057394e-05
88	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1136.8651578947367	1567071420.0	3.4390298553485388	4.717282812841232	1.4491180594837587	[]	1883.8534773288866	20.0	0.001128231272739373	-0.00045021200029504103		-3.463169233038777e-05
89	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1152.7434736842106	1567071460.0	3.4881672460680675	4.783167940598385	1.6016482910045753	[]	2082.142778305948	20.0	0.0015234553046141485	-0.0006079231063903227		-4.676331587617866e-05
90	S:/300-Projets_Transverses/300.56-Solflex/raman_data/20190829_uniaxi_20nm/s1/s1_tscan_04.txt	518.7	1168.7662105263157	1567071500.0	3.5326520641975043	4.849652325835335	1.5288594871126784	[]	1987.517333246482	20.0	0.001831709770784224	-0.0007309296770886767		-5.6225359776052054e-05
